8.8105,34.614
8.214,35.244
7.2198,35.853
5.8444,36.432
4.1103,36.97
2.046,37.46
-0.31467,37.893
-2.9328,38.263
-5.7656,38.562
-8.7664,38.786
-11.886,38.932
-15.073,38.997
-18.275,38.979
-21.44,38.88
-24.516,38.701
-27.452,38.445
-30.2,38.115
-32.714,37.718
-34.954,37.26
-36.883,36.749
-38.469,36.192
-39.686,35.599
-40.515,34.98
-40.94,34.345
-40.956,33.705
-40.563,33.069
-39.766,32.448
-38.578,31.853
-37.021,31.293
-35.117,30.778
-32.9,30.316
-30.406,29.914
-27.675,29.579
-24.752,29.316
-21.686,29.131
-18.526,29.026
-15.324,29.002
-12.134,29.06
-9.0074,29.2
-5.9955,29.418
-3.1479,29.711
-0.51124,30.075
1.8711,30.504
3.9599,30.989
5.721,31.525
7.1254,32.1
8.1502,32.707
8.7784,33.336
8.9997,33.975
8.8105,34.614
