-17.623,-31.672
-17.581,-30.888
-17.775,-29.852
-18.209,-28.592
-18.875,-27.137
-19.761,-25.523
-20.846,-23.784
-22.106,-21.961
-23.509,-20.099
-25.016,-18.245
-26.574,-16.46
-28.09,-14.844
-29.493,-13.468
-31.2,-11.915
-33.022,-10.371
-34.886,-8.9024
-36.737,-7.5555
-38.529,-6.3656
-40.221,-5.3617
-41.772,-4.5665
-43.148,-3.997
-44.318,-3.6639
-45.251,-3.5705
-45.918,-3.7081
-46.272,-4.0423
-46.427,-4.6863
-46.352,-5.6
-46.038,-6.7521
-45.487,-8.1133
-44.708,-9.6522
-43.72,-11.334
-42.544,-13.12
-41.208,-14.968
-39.748,-16.833
-38.207,-18.66
-36.652,-20.38
-35.268,-21.8
-33.674,-23.303
-31.898,-24.863
-30.048,-26.376
-28.184,-27.789
-26.357,-29.061
-24.61,-30.161
-22.984,-31.063
-21.516,-31.747
-20.239,-32.199
-19.184,-32.413
-18.38,-32.388
-17.869,-32.152
-17.623,-31.672
