57.293,-2.1064
56.364,-2.0221
55.068,-2.1132
53.475,-2.401
51.656,-2.8865
49.686,-3.5567
47.642,-4.3873
45.608,-5.3435
43.67,-6.3795
41.922,-7.4364
40.469,-8.4331
39.475,-9.2223
38.932,-9.8201
38.027,-11.037
36.993,-12.629
35.936,-14.469
34.928,-16.459
34.02,-18.507
33.253,-20.53
32.658,-22.446
32.255,-24.178
32.051,-25.655
32.039,-26.805
32.18,-27.551
32.411,-27.805
33.12,-27.955
34.242,-27.956
35.696,-27.768
37.411,-27.38
39.315,-26.8
41.332,-26.046
43.382,-25.148
45.379,-24.145
47.234,-23.09
48.85,-22.051
50.102,-21.13
50.735,-20.573
51.495,-19.629
52.482,-18.205
53.537,-16.475
54.577,-14.549
55.542,-12.519
56.384,-10.473
57.067,-8.4939
57.568,-6.6604
57.871,-5.0472
57.978,-3.7249
57.905,-2.765
57.731,-2.2757
57.293,-2.1064
