46.936,-1.6734
45.92,-1.2649
44.725,-1.082
43.37,-1.1276
41.878,-1.4009
40.273,-1.8976
38.581,-2.6094
36.83,-3.5247
35.049,-4.6284
33.268,-5.9024
31.515,-7.3257
29.819,-8.8751
28.208,-10.525
26.709,-12.249
25.346,-14.017
24.141,-15.802
23.115,-17.573
22.284,-19.303
21.661,-20.961
21.258,-22.522
21.08,-23.96
21.131,-25.25
21.41,-26.372
21.912,-27.307
22.628,-28.04
23.548,-28.559
24.656,-28.855
25.934,-28.924
27.36,-28.764
28.912,-28.378
30.564,-27.773
32.289,-26.958
34.058,-25.946
35.843,-24.755
37.614,-23.403
39.342,-21.914
40.999,-20.311
42.557,-18.621
43.991,-16.871
45.278,-15.091
46.395,-13.309
47.326,-11.555
48.054,-9.8573
48.568,-8.2443
48.859,-6.7421
48.923,-5.3756
48.758,-4.1671
48.367,-3.1365
47.756,-2.3007
46.936,-1.6734
