9.9621,-17.788
9.8428,-15.522
9.644,-13.329
9.3689,-11.246
9.0221,-9.3067
8.6092,-7.5429
8.1371,-5.9836
7.6134,-4.6545
7.0469,-3.5774
6.4467,-2.77
5.8228,-2.2454
5.1854,-2.0124
4.5449,-2.0747
3.9119,-2.4314
3.2968,-3.0765
2.7096,-3.9995
2.1601,-5.1853
1.6572,-6.6143
1.2091,-8.2631
0.82333,-10.105
0.50612,-12.109
0.2627,-14.242
0.097073,-16.47
0.011947,-18.756
0.0087252,-21.063
0.08746,-23.352
0.24686,-25.586
0.4843,-27.728
0.7959,-29.744
1.1765,-31.599
1.6199,-33.264
2.1188,-34.711
2.665,-35.917
3.2496,-36.861
3.8629,-37.528
4.4949,-37.908
5.1351,-37.993
5.7732,-37.783
6.3985,-37.282
7.0009,-36.496
7.5704,-35.439
8.0978,-34.129
8.5742,-32.587
8.992,-30.838
9.3442,-28.912
9.6251,-26.839
9.83,-24.653
9.9557,-22.392
9.9999,-20.091
9.9621,-17.788
