-17.531,-31.6
-17.423,-30.818
-17.555,-29.825
-17.924,-28.638
-18.524,-27.276
-19.345,-25.762
-20.374,-24.12
-21.594,-22.378
-22.985,-20.564
-24.524,-18.708
-26.185,-16.84
-27.943,-14.991
-29.766,-13.192
-31.627,-11.472
-33.493,-9.8585
-35.335,-8.3791
-37.123,-7.0576
-38.826,-5.9158
-40.417,-4.9724
-41.87,-4.243
-43.161,-3.7394
-44.268,-3.47
-45.174,-3.4391
-45.864,-3.6474
-46.326,-4.0913
-46.553,-4.7636
-46.541,-5.6533
-46.29,-6.7457
-45.805,-8.0228
-45.093,-9.4638
-44.166,-11.045
-43.039,-12.74
-41.731,-14.522
-40.263,-16.361
-38.659,-18.227
-36.946,-20.089
-35.152,-21.916
-33.306,-23.68
-31.439,-25.35
-29.581,-26.899
-27.762,-28.303
-26.013,-29.537
-24.363,-30.582
-22.838,-31.42
-21.463,-32.038
-20.262,-32.425
-19.253,-32.575
-18.453,-32.486
-17.876,-32.16
-17.531,-31.6
