14.962,-0.42779
14.843,2.7197
14.644,5.765
14.369,8.6582
14.022,11.352
13.609,13.802
13.137,15.967
12.613,17.813
12.047,19.309
11.447,20.431
10.823,21.159
10.185,21.483
9.5449,21.396
8.9119,20.901
8.2968,20.005
7.7096,18.723
7.1601,17.076
6.6572,15.091
6.2091,12.801
5.8233,10.244
5.5061,7.4602
5.2627,4.4969
5.0971,1.4023
5.0119,-1.7728
5.0087,-4.9763
5.0875,-8.1555
5.2469,-11.258
5.4843,-14.234
5.7959,-17.033
6.1765,-19.61
6.6199,-21.922
7.1188,-23.932
7.665,-25.607
8.2496,-26.918
8.8629,-27.845
9.4949,-28.372
10.135,-28.491
10.773,-28.199
11.399,-27.502
12.001,-26.411
12.57,-24.943
13.098,-23.124
13.574,-20.982
13.992,-18.553
14.344,-15.877
14.625,-12.998
14.83,-9.9629
14.956,-6.8216
15,-3.6257
14.962,-0.42779
