48.848,34.614
48.371,35.244
47.576,35.853
46.476,36.432
45.088,36.97
43.437,37.46
41.548,37.893
39.454,38.263
37.188,38.562
34.787,38.786
32.291,38.932
29.742,38.997
27.18,38.979
24.648,38.88
22.187,38.701
19.839,38.445
17.64,38.115
15.629,37.718
13.836,37.26
12.293,36.749
11.024,36.192
10.051,35.599
9.3883,34.98
9.0478,34.345
9.0349,33.705
9.3498,33.069
9.9874,32.448
10.937,31.853
12.184,31.293
13.706,30.778
15.48,30.316
17.475,29.914
19.66,29.579
21.998,29.316
24.452,29.131
26.979,29.026
29.541,29.002
32.093,29.06
34.594,29.2
37.004,29.418
39.282,29.711
41.391,30.075
43.297,30.504
44.968,30.989
46.377,31.525
47.5,32.1
48.32,32.707
48.823,33.336
49,33.975
48.848,34.614
