-21.038,-0.42779
-21.157,2.7197
-21.356,5.765
-21.631,8.6582
-21.978,11.352
-22.391,13.802
-22.863,15.967
-23.387,17.813
-23.953,19.309
-24.553,20.431
-25.177,21.159
-25.815,21.483
-26.455,21.396
-27.088,20.901
-27.703,20.005
-28.29,18.723
-28.84,17.076
-29.343,15.091
-29.791,12.801
-30.177,10.244
-30.494,7.4602
-30.737,4.4969
-30.903,1.4023
-30.988,-1.7728
-30.991,-4.9763
-30.913,-8.1555
-30.753,-11.258
-30.516,-14.234
-30.204,-17.033
-29.823,-19.61
-29.38,-21.922
-28.881,-23.932
-28.335,-25.607
-27.75,-26.918
-27.137,-27.845
-26.505,-28.372
-25.865,-28.491
-25.227,-28.199
-24.601,-27.502
-23.999,-26.411
-23.43,-24.943
-22.902,-23.124
-22.426,-20.982
-22.008,-18.553
-21.656,-15.877
-21.375,-12.998
-21.17,-9.9629
-21.044,-6.8216
-21,-3.6257
-21.038,-0.42779
