47.788,-33.386
47.12,-32.756
46.006,-32.147
44.466,-31.568
42.524,-31.03
40.211,-30.54
37.568,-30.107
34.635,-29.737
31.463,-29.438
28.102,-29.214
24.608,-29.068
21.038,-29.003
17.452,-29.021
13.907,-29.12
10.462,-29.299
7.1739,-29.555
4.0964,-29.885
1.28,-30.282
-1.2289,-30.74
-3.3894,-31.251
-5.1657,-31.808
-6.5289,-32.401
-7.4564,-33.02
-7.9331,-33.655
-7.9511,-34.295
-7.5102,-34.931
-6.6176,-35.552
-5.2879,-36.147
-3.543,-36.707
-1.4115,-37.222
1.0716,-37.684
3.8655,-38.086
6.9243,-38.421
10.198,-38.684
13.632,-38.869
17.171,-38.974
20.757,-38.998
24.33,-38.94
27.832,-38.8
31.205,-38.582
34.394,-38.289
37.347,-37.925
40.016,-37.496
42.355,-37.011
44.328,-36.475
45.901,-35.9
47.048,-35.293
47.752,-34.664
48,-34.025
47.788,-33.386
