14.97,2.9696
14.873,7.197
14.709,10.169
14.475,12.485
14.166,14.359
13.778,15.893
13.299,17.144
12.714,18.145
11.996,18.919
11.089,19.48
9.8588,19.836
7.677,19.992
1.166,19.95
-0.43345,19.71
-1.5001,19.269
-2.3177,18.62
-2.9751,17.752
-3.5125,16.648
-3.9518,15.283
-4.3056,13.615
-4.5821,11.571
-4.7864,9.0158
-4.9219,5.6353
-4.9904,0.30105
-4.993,-19.674
-4.9297,-25.316
-4.7995,-28.787
-4.6007,-31.392
-4.33,-33.469
-3.9825,-35.164
-3.5503,-36.551
-3.0212,-37.674
-2.3743,-38.56
-1.5715,-39.226
-0.53009,-39.683
1.0026,-39.939
7.3589,-39.996
9.7394,-39.855
11.007,-39.515
11.933,-38.971
12.663,-38.214
13.257,-37.231
13.743,-36.001
14.139,-34.491
14.453,-32.646
14.693,-30.37
14.863,-27.463
14.964,-23.381
15,-13.612
14.97,2.9696
