-6.0502,-24.668
-6.2098,-23.412
-6.4822,-22.575
-6.8728,-21.945
-7.3906,-21.446
-8.0495,-21.045
-8.8712,-20.723
-9.891,-20.467
-11.171,-20.271
-12.835,-20.13
-15.197,-20.041
-19.812,-20.002
-38.719,-20.012
-41.923,-20.073
-43.926,-20.183
-45.406,-20.347
-46.566,-20.568
-47.497,-20.85
-48.247,-21.204
-48.844,-21.643
-49.307,-22.192
-49.647,-22.896
-49.871,-23.866
-49.984,-25.514
-49.988,-34.279
-49.884,-36.04
-49.668,-37.04
-49.338,-37.76
-48.885,-38.318
-48.299,-38.765
-47.562,-39.125
-46.647,-39.413
-45.507,-39.638
-44.057,-39.806
-42.108,-39.921
-39.06,-39.985
-20.553,-39.999
-15.434,-39.964
-12.988,-39.879
-11.285,-39.742
-9.9809,-39.55
-8.9434,-39.299
-8.1077,-38.982
-7.4369,-38.588
-6.9086,-38.099
-6.5085,-37.48
-6.2271,-36.664
-6.0587,-35.458
-6.0001,-32.044
-6.0502,-24.668
