-50.061,-4.393
-50.252,-0.14211
-50.574,3.5596
-51.023,6.8526
-51.598,9.7785
-52.295,12.348
-53.113,14.559
-54.049,16.405
-55.106,17.878
-56.292,18.969
-57.639,19.672
-59.283,19.983
-61.47,19.9
-62.952,19.423
-64.225,18.556
-65.355,17.303
-66.36,15.672
-67.246,13.671
-68.013,11.308
-68.659,8.5887
-69.182,5.5105
-69.577,2.0533
-69.844,-1.8513
-69.981,-6.4629
-69.986,-13.12
-69.86,-17.819
-69.603,-21.765
-69.217,-25.253
-68.705,-28.36
-68.068,-31.108
-67.311,-33.499
-66.434,-35.528
-65.438,-37.189
-64.319,-38.471
-63.058,-39.369
-61.598,-39.877
-59.444,-39.991
-57.754,-39.711
-56.391,-39.038
-55.194,-37.977
-54.127,-36.534
-53.182,-34.717
-52.355,-32.534
-51.648,-29.993
-51.064,-27.095
-50.604,-23.832
-50.273,-20.165
-50.071,-15.968
-50,-10.435
-50.061,-4.393
