29.848,8.6144
29.371,9.2439
28.576,9.853
27.476,10.432
26.088,10.97
24.437,11.46
22.548,11.893
20.454,12.263
18.188,12.562
15.787,12.786
13.291,12.932
10.742,12.997
8.1797,12.979
5.6477,12.88
3.1872,12.701
0.83852,12.445
-1.3597,12.115
-3.3714,11.718
-5.1635,11.26
-6.7067,10.749
-7.9755,10.192
-8.9492,9.5994
-9.6117,8.9805
-9.9522,8.3454
-9.9651,7.7047
-9.6502,7.0689
-9.0126,6.4483
-8.0628,5.8533
-6.8164,5.2934
-5.2939,4.778
-3.5203,4.3156
-1.5247,3.9136
0.66019,3.5787
2.9984,3.3164
5.4516,3.131
7.9795,3.0256
10.541,3.0018
13.093,3.0601
15.594,3.1996
18.004,3.4178
20.282,3.7113
22.391,4.0752
24.297,4.5036
25.968,4.9893
27.377,5.5245
28.5,6.1004
29.32,6.7074
29.823,7.3357
30,7.9749
29.848,8.6144
